year,sic3,theil,gini,cv,rmd,mld,mkpm_med,mkpm_avg,n,assets,soe,foreign,determ1,determ2,determ3,herf_3dt_city,eg_3dt_city,avgtariff_ind3,numtariff_ind3,input_tariff,exports,lnasset_proc,ln_theil_proc,lnn_proc,lnasset_single,ln_theil_single,lnn_single,lnasset_nonexp,ln_theil_nonexp,lnn_nonexp,ln_theil_pr,ln_theil_mc,lnn_prmc,lnasset_prmc,ln_theil_tfp,lnasset_surv,ln_theil_surv,lnn_surv,lnasset_enex,ln_theil_enex,lnn_enex,lnasset_soe,ln_theil_soe,lnn_soe,lnasset_nonsoe,ln_theil_nonsoe,lnn_nonsoe,lnasset_coast,ln_theil_coast,lnn_coast,lnasset_inland,ln_theil_inland,lnn_inland,a01,tariff01,post02,t01post02,hightariff,hightariff_post02,rel_year,ln_gini,ln_theil,ln_cv,ln_mld,ln_rmd,lnn,lnasset,lnexports,lnfdi,lnit,tariff,y,x1,x2,g,ytilde,x1tilde,x2tilde
1999,334,0.0137977208949637,0.0894468097065997,0.170676243150365,0.0612571060516297,0.0134692270232615,1.20308494567871,1.22688019275665,8,31261.8720930233,0.909146964550018,86,0,0,0,0.119872555136681,0.00787289533764124,4.95833349227905,22,8.30539989471436,589281.8125,,,,9.65872573852539,-4.29516458511353,4.27666616439819,10.1397876739502,-4.26263046264648,4.18965482711792,,,,,-1.94489765167236,10.7138729095459,-4.63818454742432,3.93182563781738,8.8437967300415,-3.85745739936829,3.29583692550659,,,,10.1097784042358,-4.45658206939697,4.18965482711792,10.4522132873535,-4.70568752288818,3.82864141464233,10.1885356903076,-4.0581521987915,3.465735912323,,0.0417916679382324,FALSE,0,FALSE,FALSE,-Inf,-2.41411113532471,-4.28325185299702,-1.7679868319758,-4.30734767526499,-2.79267541911731,4.35670882668959,10.3501544899949,13.2866598074616,4.45434729625351,2.11690589298542,0.0495833349227905,-4.28325185299702,0.00787289533764124,-1.94489765167236,Inf,-4.28325185299702,0.00787289533764124,-1.94489765167236
2000,334,0.0110237172611251,0.0843156741845844,0.149128189763472,0.0619180370263066,0.0111739504538089,1.21914851665497,1.21393144130707,8,41841.6626506024,0.928022682666779,83,0,0,0,0.126818716526032,0.0027140595484525,5.27272748947144,44,7.92960119247437,733277.5,,,,9.68850708007812,-4.47642660140991,4.30406522750855,10.5409078598022,-4.45553398132324,4.12713432312012,-0.52872896194458,-0.524284243583679,2.89037179946899,10.0623168945312,-2.08221697807312,10.9713840484619,-4.80447244644165,4.02535152435303,8.70148754119873,-4.14759206771851,3.04452252388001,10.7453289031982,-4.4251766204834,2.83321332931519,10.6014499664307,-4.53249931335449,4.09434461593628,10.8595867156982,-4.40654277801514,3.78418970108032,10.2352457046509,-4.70441484451294,3.49650764465332,,0.0417916679382324,FALSE,0,FALSE,FALSE,-Inf,-2.47318749787008,-4.50770621261547,-1.9029490089288,-4.49417006201543,-2.78194375197471,4.34380542185368,10.6416478362524,13.5052794903983,4.4188406077966,2.07060274339528,0.0527272748947144,-4.50770621261547,0.0027140595484525,-2.08221697807312,Inf,-4.50770621261547,0.0027140595484525,-2.08221697807312
2001,334,0.0133837759146624,0.0882253167711071,0.166061831400251,0.0611745037041828,0.0133753508834221,1.28208100795746,1.27193105220795,8,16604.5803571429,0.925590753555298,112,0,0,0,0.120434731245041,0.00413047056645155,4.17916679382324,24,7.55380249023438,1227701.75,,,,9.71819972991943,-4.27127933502197,4.60517024993897,8.56888103485107,-4.41788673400879,4.48863649368286,0.787709295749664,0.814558446407318,3.178053855896,10.1061792373657,-1.9673787355423,9.7722053527832,-4.30966901779175,4.5643482208252,,,,10.9171895980835,-3.55616784095764,2.89037179946899,8.8805513381958,-4.57286977767944,4.48863649368286,9.28958988189697,-4.04826402664185,4.17438745498657,10.1350002288818,-4.98312902450562,3.7376697063446,0.0417916679382324,0.0417916679382324,FALSE,0,FALSE,FALSE,-Inf,-2.42786131893581,-4.31371205821554,-1.79539508166365,-4.31434175226963,-2.79402478240911,4.67282883446191,9.71743386141338,14.0206544835976,4.71849887129509,2.02205107756697,0.0417916679382324,-4.31371205821554,0.00413047056645155,-1.9673787355423,Inf,-4.31371205821554,0.00413047056645155,-1.9673787355423
2002,334,0.0144413017247345,0.0925525139153238,0.168395809716217,0.0646693061419638,0.015136535308991,1.2279304265976,1.22355592250824,8,14870.598540146,0.902072012424469,137,0.126529946923256,7.24140119552612,0.0681928470730782,0.0960311517119408,0.0060689845122397,3.54166674613953,24,6.00129652023315,1339610.75,,,,9.62090301513672,-4.23657274246216,4.86753463745117,8.48040866851807,-4.25009822845459,4.6913480758667,0.689649403095245,0.712594509124756,3.49650764465332,9.78058052062988,-1.97799837589264,9.66494655609131,-4.33466339111328,4.67282867431641,9.31403827667236,-3.97737073898315,3.29583692550659,10.8480405807495,-3.72798919677734,2.99573230743408,9.01814937591553,-4.36587715148926,4.73619842529297,9.15124607086182,-4.24873065948486,4.55387687683106,10.2425746917725,-4.30222082138062,3.66356158256531,,0.0417916679382324,TRUE,0.0417916679382324,FALSE,FALSE,-Inf,-2.37997907755116,-4.23766300243819,-1.78143806040382,-4.19064390068919,-2.73846859279159,4.89783979995091,9.60714129016706,14.1078896446535,4.91998092582813,1.79197553259021,0.0354166674613953,-4.23766300243819,0.0060689845122397,-1.97799837589264,Inf,-4.23766300243819,0.0060689845122397,-1.97799837589264
2003,334,0.0116100164138996,0.0827426966307859,0.155857361595186,0.0574665389636039,0.0113235455624572,1.25156903266907,1.27512407302856,8,14487.7345679012,0.888505816459656,162,0.126529946923256,7.24140119552612,0.0681928470730782,0.0908883213996887,0.0117686400189996,3.45833325386047,24,5.69062566757202,1566820.875,,,,9.59046745300293,-4.43000459671021,5.14749431610107,8.77244186401367,-4.46939277648926,4.94164228439331,0.981019020080566,0.945381820201874,3.68887948989868,9.78532218933105,-2.02812790870667,9.84848499298096,-4.59540414810181,4.61512041091919,9.02971076965332,-4.30561399459839,4.34380531311035,11.055850982666,-4.01815843582153,3.29583692550659,8.94271755218506,-4.56911516189575,5.01727962493897,8.91971206665039,-4.64361667633057,4.77068471908569,10.2717390060425,-4.29198837280273,4.09434461593628,,0.0417916679382324,TRUE,0.0417916679382324,FALSE,FALSE,-Inf,-2.49201952685819,-4.45588706950076,-1.85881403875321,-4.48087104301661,-2.85655243163419,5.18178355029209,9.58105767857138,14.2645592040192,5.08759633523238,1.73882020124467,0.0345833325386047,-4.45588706950076,0.0117686400189996,-2.02812790870667,Inf,-4.45588706950076,0.0117686400189996,-2.02812790870667
2004,334,0.0131343698190671,0.0884954194329244,0.165703230110072,0.0612697990666252,0.0128031948849465,1.21468031406403,1.24162948131561,8,13297.3951807229,0.879887819290161,415,0.126529946923256,7.24140119552612,0.0681928470730782,0.0291917063295841,0.00787365529686213,3.375,24,5.44558238983154,4503754,,,,9.46662998199463,-4.32986640930176,5.91350317001343,8.97309494018555,-4.41791486740112,5.72031164169312,0.683430731296539,0.726682126522064,4.04305124282837,9.67414569854736,-2.03133964538574,9.92796802520752,-4.41603899002075,4.67282867431641,9.2261209487915,-4.3116340637207,5.59471130371094,10.9399652481079,-3.67679572105408,3.61091780662537,9.04140853881836,-4.44266366958618,5.82600021362305,9.14479827880859,-4.42363214492798,5.5012583732605,9.95723724365234,-4.2161431312561,4.8751974105835,,0.0417916679382324,TRUE,0.0417916679382324,FALSE,FALSE,-Inf,-2.4248044861278,-4.33252283422686,-1.79755686101559,-4.35806053881511,-2.792468231724,5.9295891433899,9.49532344395505,15.3204218291928,6.0282785202307,1.694804709312,0.03375,-4.33252283422686,0.00787365529686213,-2.03133964538574,Inf,-4.33252283422686,0.00787365529686213,-2.03133964538574
2005,334,0.0130560057231383,0.0892902196105154,0.164045103464666,0.0618561760551169,0.0129002447904452,1.26173329353333,1.27802729606628,8,14403.5531914894,0.890693783760071,423,0.126529946923256,7.24140119552612,0.0681928470730782,0.0249950028955936,0.00809882394969463,3.375,24,5.32972049713135,4184568,,,,9.5449104309082,-4.3368673324585,5.92692613601685,8.91300964355469,-4.39013719558716,5.75574207305908,0.802401721477509,0.827307105064392,4.24849510192871,9.82991027832031,-1.73803520202637,10.0847330093384,-4.72453594207764,4.59511995315552,9.27398681640625,-4.2369236946106,5.64544677734375,11.0950231552124,-3.73076057434082,3.55534815788269,9.13187980651855,-4.43414974212647,5.84932470321655,9.39229011535645,-4.49741077423096,5.44241762161255,9.81373405456543,-4.17378950119019,5.01727962493897,,0.0417916679382324,TRUE,0.0417916679382324,FALSE,FALSE,-Inf,-2.41586331993632,-4.33850704240736,-1.8076138678433,-4.35050899179105,-2.78294332975106,5.94542060860658,9.57523020453545,15.2469140307711,6.04737217904628,1.67329879724015,0.03375,-4.33850704240736,0.00809882394969463,-1.73803520202637,Inf,-4.33850704240736,0.00809882394969463,-1.73803520202637
1998,335,0.009475555526015,0.0755932316012732,0.139512466349897,0.0528927408494479,0.0093499608537517,1.18500971794128,1.20610868930817,8,28892.9546391753,0.929497718811035,970,0,0,0,0.00825594458729029,0.00898849684745073,8.52163028717041,92,8.30539989471436,4172726.5,11.9854125976563,-4.57719039916992,2.89037179946899,10.1423635482788,-4.63273143768311,6.73578023910523,9.82873630523682,-4.6290807723999,6.67203283309937,,,,,-1.97827994823456,10.5579195022583,-4.65562868118286,6.08904504776001,9.84698104858398,-4.67045021057129,6.1441855430603,11.2120933532715,-4.45139265060425,5.12396383285523,9.74235343933105,-4.74167442321777,6.60529804229736,10.0908823013306,-4.71382474899292,6.53813982009888,10.6710062026978,-4.54076385498047,5.37527847290039,,0.0730217409133911,FALSE,0,FALSE,FALSE,-Inf,-2.58238852888831,-4.65903989901838,-1.96960131719809,-4.67238312245483,-2.93948917355196,6.81014245011514,10.2713530602688,15.2440802170472,6.87729607149743,2.11690589298542,0.0852163028717041,-4.65903989901838,0.00898849684745073,-1.97827994823456,Inf,-4.65903989901838,0.00898849684745073,-1.97827994823456
1999,335,0.0105828243199683,0.0788589813483776,0.147974597753885,0.0546195604855813,0.0104040817791161,1.2064973115921,1.2211731672287,8,32748.106918239,0.928366005420685,954,0,0,0,0.00867014471441507,0.007939119823277,8.52065181732178,90,8.30539989471436,3928229.25,12.4936609268188,-4.70520496368408,2.89037179946899,10.2077159881592,-4.53629016876221,6.69332361221314,9.89175033569336,-4.53393173217773,6.65672636032105,,,,,-1.95340967178345,10.7042407989502,-4.44747066497803,6.2005090713501,9.73472499847412,-4.70312356948853,5.96870756149292,11.3326148986816,-4.17301893234253,5.13579845428467,9.87589359283447,-4.66958999633789,6.57088279724121,10.2373361587524,-4.69263553619385,6.505784034729,10.7515172958374,-4.24364948272705,5.37063789367676,,0.0730217409133911,FALSE,0,FALSE,FALSE,-Inf,-2.54009406783169,-4.54852293921921,-1.91071465674738,-4.56555707107329,-2.90736320973605,6.78445706263764,10.3966004353694,15.1836993097881,6.86066367144829,2.11690589298542,0.0852065181732178,-4.54852293921921,0.007939119823277,-1.95340967178345,Inf,-4.54852293921921,0.007939119823277,-1.95340967178345
2000,335,0.0107852265133613,0.079481280696278,0.14970859894485,0.055545938994183,0.0105514729993546,1.18899714946747,1.21489751338959,8,32122.796812749,0.921005964279175,1005,0,0,0,0.00918043591082096,0.0041556260548532,8.5028886795044,180,7.92960119247437,4689002.5,12.721152305603,-4.45647954940796,2.89037179946899,10.2001581192017,-4.51272249221802,6.73578023910523,9.69997024536133,-4.52341175079346,6.6833610534668,-0.0525276772677898,-0.0189815424382687,6.06145715713501,10.5470285415649,-1.89038801193237,10.5867776870728,-4.53677558898926,6.4329400062561,9.64999866485596,-4.52335691452026,5.73009967803955,11.4925050735474,-4.19087791442871,5.02388048171997,9.83111953735352,-4.6188325881958,6.65672636032105,10.1794157028198,-4.6049337387085,6.57088279724121,10.8254413604736,-4.35387229919434,5.37527847290039,,0.0730217409133911,FALSE,0,FALSE,FALSE,-Inf,-2.5322337479875,-4.52957799673187,-1.89906454802487,-4.55148980801423,-2.89054487098408,6.8351845861473,10.3773212381414,15.3607304312343,6.91274282049318,2.07060274339528,0.085028886795044,-4.52957799673187,0.0041556260548532,-1.89038801193237,Inf,-4.52957799673187,0.0041556260548532,-1.89038801193237
2001,335,0.0088105586994392,0.0727092224130665,0.134559885696445,0.0510015538455607,0.0086901473543457,1.20006692409515,1.21668434143066,8,29852.8394160584,0.926025986671448,1096,0,0,0,0.00883317459374666,0.0063367229886353,7.30217409133911,92,7.55380249023438,3923923,12.4185476303101,-4.315598487854,2.99573230743408,10.0643272399902,-4.69597339630127,6.82437372207642,9.70100116729736,-4.76518774032593,6.78784513473511,-0.787298679351807,-0.695057690143585,6.09131002426148,10.4107856750488,-1.95658612251282,10.3739900588989,-4.80804586410523,6.81673574447632,9.29176235198975,-4.29232454299927,4.77912330627441,11.4513397216797,-4.36047744750977,5.00394630432129,9.80660724639893,-4.81939029693604,6.7833251953125,10.1115264892578,-4.8848934173584,6.67708349227905,10.7598943710327,-4.37714290618897,5.47227048873901,0.0730217409133911,0.0730217409133911,FALSE,0,FALSE,FALSE,-Inf,-2.6212870467376,-4.73180442453637,-2.00574593221948,-4.74556538307694,-2.97589917916192,6.93925394604151,10.3040352371129,15.182602476641,6.99942246750796,2.02205107756697,0.0730217409133911,-4.73180442453637,0.0063367229886353,-1.95658612251282,Inf,-4.73180442453637,0.0063367229886353,-1.95658612251282
2002,335,0.0095657596264087,0.0752459500008158,0.139208391922289,0.0521310153843138,0.0095973122444743,1.20430016517639,1.21415638923645,8,32778.4693356048,0.93181300163269,1174,0.104203462600708,9.16048717498779,0.0469290316104889,0.00820143334567547,0.00716669764369726,6.29891300201416,92,6.00129652023315,5071651,12.606255531311,-4.05541706085205,2.7725887298584,10.0463457107544,-4.63122844696045,6.89467000961304,9.88139533996582,-4.70243310928345,6.85329914093018,1.58015048503876,1.57813453674316,6.30627536773682,10.3602533340454,-1.95780539512634,10.5470180511475,-4.67254447937012,6.79682350158691,8.92232704162598,-4.5953540802002,5.26785802841187,11.4788465499878,-4.20644807815552,4.91998100280762,10.0269079208374,-4.73745632171631,6.85856485366821,10.2770576477051,-4.68445348739624,6.7250337600708,10.7080078125,-4.57299947738648,5.5451774597168,,0.0730217409133911,TRUE,0.0730217409133911,FALSE,FALSE,-Inf,-2.5869931973887,-4.64956526195019,-1.97178324610094,-4.64627219424246,-2.95399520246521,6.99301512293296,10.3975271561376,15.4391769635835,7.06817200038804,1.79197553259021,0.0629891300201416,-4.64956526195019,0.00716669764369726,-1.95780539512634,Inf,-4.64956526195019,0.00716669764369726,-1.95780539512634
2003,335,0.0095687472958804,0.0768005532750978,0.140080186660027,0.0542042833438197,0.0094423182984403,1.22639274597168,1.24652123451233,8,29327.4448612153,0.936529099941254,1333,0.104203462600708,9.16048717498779,0.0469290316104889,0.00664243241772056,0.00776051357388496,6.17065238952637,92,5.69062566757202,7958785.5,12.2513914108276,-4.40270280838013,3.178053855896,10.0471439361572,-4.63743305206299,7.16472053527832,9.60892009735107,-4.64282560348511,7.08254861831665,1.48744511604309,1.46422874927521,6.47079944610596,10.3805379867554,-1.80029952526093,10.6159944534302,-4.63748121261597,6.79122161865234,9.02341842651367,-4.67727947235107,6.20657587051392,11.6640605926514,-4.26809692382813,4.8903489112854,9.80998802185059,-4.70130348205566,7.13329601287842,10.0967531204224,-4.73984670639038,6.98378992080689,10.7326459884644,-4.47783756256104,5.72684764862061,,0.0730217409133911,TRUE,0.0730217409133911,FALSE,FALSE,-Inf,-2.56654343475162,-4.64925298115736,-1.96554025848096,-4.66255374651327,-2.91499534517536,7.23417717974985,10.2862790412729,15.8897869708029,7.19518732017871,1.73882020124467,0.0617065238952637,-4.64925298115736,0.00776051357388496,-1.80029952526093,Inf,-4.64925298115736,0.00776051357388496,-1.80029952526093
2004,335,0.010227738171307,0.0779149772037706,0.145792493130294,0.0546287456455283,0.0099870438111369,1.2154712677002,1.23786270618439,8,20396.4643962848,0.915059387683868,1938,0.104203462600708,9.16048717498779,0.0469290316104889,0.00503254448994994,0.0103252502158284,6.14456510543823,92,5.44558238983154,20279414,11.3783025741577,-4.5628662109375,3.71357202529907,9.69855785369873,-4.57267808914185,7.75018405914307,9.54099464416504,-4.59957790374756,7.62070512771606,0.851309597492218,0.835488200187683,6.46925020217896,10.17502784729,-1.84050893783569,10.8248796463013,-4.59530830383301,6.72022008895874,9.1773624420166,-4.58170175552368,7.36201047897339,11.5117597579956,-4.22212266921997,5.07517385482788,9.53438186645508,-4.61483335494995,7.71601533889771,9.73056507110596,-4.67461347579956,7.58120965957642,10.4443998336792,-4.30098438262939,6.0935697555542,,0.0730217409133911,TRUE,0.0730217409133911,FALSE,FALSE,-Inf,-2.55213708266279,-4.58265182108823,-1.92557094817965,-4.60646664491421,-2.90719505774736,7.7848892956551,9.92311685090411,16.8251168408063,7.56941179245071,1.694804709312,0.0614456510543823,-4.58265182108823,0.0103252502158284,-1.84050893783569,Inf,-4.58265182108823,0.0103252502158284,-1.84050893783569
2005,335,0.0099985701129287,0.0772943693499464,0.143570441341018,0.0538810957635419,0.0098361648534603,1.22979962825775,1.24964880943298,8,24047.3912087912,0.902654528617859,1820,0.104203462600708,9.16048717498779,0.0469290316104889,0.00446084188297391,0.0130703775212169,6.14456510543823,92,5.32972049713135,22362918,11.7194318771362,-4.97298812866211,3.58351898193359,9.92244052886963,-4.59903764724731,7.69074296951294,9.35722255706787,-4.62037515640259,7.5548586845398,-0.344783902168274,-0.33328041434288,6.76619148254395,10.3530349731445,-1.67588365077972,10.8766775131226,-4.63933610916138,6.59441328048706,9.59185886383057,-4.58974123001099,7.33432912826538,11.7363862991333,-4.24322557449341,4.85981225967407,9.77264308929443,-4.63401985168457,7.66575336456299,9.91934204101562,-4.6875376701355,7.51097774505615,10.5499029159546,-4.41871166229248,6.07534599304199,,0.0730217409133911,TRUE,0.0730217409133911,FALSE,FALSE,-Inf,-2.56013416756905,-4.60531318491908,-1.94092948379963,-4.62168939455511,-2.92097559053575,7.72444664563354,10.0877817960033,16.9229146986311,7.50659178007084,1.67329879724015,0.0614456510543823,-4.60531318491908,0.0130703775212169,-1.67588365077972,Inf,-4.60531318491908,0.0130703775212169,-1.67588365077972
1998,341,0.0157780595748386,0.0969965741931601,0.179240066280316,0.0663350308333479,0.0158384641868309,1.22515845298767,1.24290311336517,8,8813.2641509434,0.903085589408875,1378,0,0,0,0.00515022547915578,0.00415678415447474,17.2000007629395,10,8.4783525466919,2970300,9.82060146331787,-3.87619495391846,3.58351898193359,9.0086030960083,-4.14787483215332,7.09423494338989,8.89599132537842,-4.14593315124512,7.01121377944946,,,,,-2.05088043212891,9.39565181732178,-4.36432218551636,6.3171648979187,8.7323694229126,-4.01101779937744,6.55108022689819,9.12005138397217,-3.60111618041992,5.85793304443359,9.06717109680176,-4.49779319763184,6.80682945251465,9.19929981231689,-4.29165983200073,6.70073127746582,8.8424825668335,-3.92951941490173,6.08904504776001,,0.18125,FALSE,0,TRUE,FALSE,-4,-2.33307961869872,-4.1491349384995,-1.71902921927897,-4.14531385519867,-2.7130371528007,7.13409372119287,9.08401315552503,14.9041735157787,7.2283884515736,2.13751615577569,0.172000007629395,-4.1491349384995,0.00415678415447474,-2.05088043212891,2002,-4.1491349384995,0.00415678415447474,-2.05088043212891
1999,341,0.0146277793660998,0.0939271823630063,0.172159917362322,0.0645425502232383,0.0147213432116819,1.21583306789398,1.23349440097809,8,8210.19552238806,0.90633499622345,1340,0,0,0,0.00253572314977646,0.00410695234313607,18.625,10,8.4783525466919,2069972.125,9.97443294525146,-4.42692565917969,3.52636051177979,8.92476081848145,-4.23010206222534,7.06475925445557,8.85713005065918,-4.20895051956177,7.00940895080566,,,,,-2.05782246589661,9.25058841705322,-4.34942150115967,6.43935060501099,8.64696216583252,-4.11627244949341,6.39359092712402,9.16587543487549,-3.71149373054504,5.63121175765991,8.95420932769775,-4.50164318084717,6.8511848449707,9.06812477111816,-4.38517761230469,6.69208383560181,8.90814685821533,-3.98066520690918,6.0354814529419,,0.18125,FALSE,0,TRUE,FALSE,-3,-2.36523545262561,-4.22483286179345,-1.75933148201394,-4.2184569190509,-2.7404305792989,7.10987946307227,9.0131320173137,14.5430456989673,7.20042489294496,2.13751615577569,0.18625,-4.22483286179345,0.00410695234313607,-2.05782246589661,2002,-4.22483286179345,0.00410695234313607,-2.05782246589661
2000,341,0.0137687070847013,0.0909875828427319,0.167065522447267,0.0626823826202096,0.0138470653753283,1.21430683135986,1.22711360454559,8,8747.64799394398,0.901104927062988,1326,0,0,0,0.00259407609701157,0.00299729499965906,16.9659996032715,20,8.09488654136658,2548081.75,9.99728202819824,-4.45687007904053,3.63758611679077,8.97764587402344,-4.28206968307495,7.05012273788452,8.93170070648193,-4.26669216156006,6.98100566864014,0.531868577003479,0.585613489151001,5.66296052932739,9.33266544342041,-2.07844018936157,9.26261234283447,-4.37839841842651,6.65415239334106,8.58983421325684,-4.16661405563355,6.08221912384033,9.31261253356934,-3.93262243270874,5.52545309066773,8.99761486053467,-4.43404865264893,6.8700532913208,9.09551239013672,-4.4222617149353,6.66568374633789,9.04405784606934,-4.08039426803589,6.06145715713501,,0.18125,FALSE,0,TRUE,FALSE,-2,-2.39703223405342,-4.28535686428084,-1.78936919353087,-4.27968195505774,-2.76967484976927,7.10167597161944,9.07654014252616,14.750851379147,7.18992217074581,2.0912325711409,0.169659996032715,-4.28535686428084,0.00299729499965906,-2.07844018936157,2002,-4.28535686428084,0.00299729499965906,-2.07844018936157
2001,341,0.0135409444284831,0.0897013334870744,0.166142521986656,0.0621065897797931,0.0135480907172409,1.22648310661316,1.24880611896515,8,10898.4542586751,0.898592889308929,1585,0,0,0,0.00250211847014725,0.0032448295969516,18.125,8,7.71142053604126,3081080,9.90472412109375,-5.07427406311035,3.80666255950928,8.92453289031982,-4.30341911315918,7.22110509872437,9.19370460510254,-4.26662540435791,7.17165660858154,0.699373066425324,0.719764471054077,5.64897441864014,9.39359378814697,-2.15749931335449,9.39455604553223,-4.37855815887451,7.09257364273071,8.55547332763672,-4.01495504379272,5.56452035903931,9.41660022735596,-3.858722448349,5.52942895889282,9.26559066772461,-4.44002342224121,7.10002708435059,9.4152717590332,-4.42502450942993,6.8875527381897,9.02161026000977,-4.09108114242554,6.18208503723145,0.18125,0.18125,FALSE,0,TRUE,FALSE,-1,-2.41126964395125,-4.3020372629347,-1.79490929279804,-4.30150964806136,-2.77890318005593,7.28892769452126,9.29637624703036,14.9407907428373,7.36833968631138,2.04270241652379,0.18125,-4.3020372629347,0.0032448295969516,-2.15749931335449,2002,-4.3020372629347,0.0032448295969516,-2.15749931335449
2002,341,0.0118013606822517,0.0839421783926615,0.155143155812096,0.0584832377675521,0.0117760982594716,1.23330569267273,1.25129365921021,8,8606.52109464082,0.90432995557785,1754,0.123753622174263,9.4591588973999,0.0662191361188889,0.00237576570361853,0.00511476723477244,12.7375001907349,8,6.32563161849976,3140918.25,10.1813058853149,-4.18410921096802,3.80666255950928,8.95648193359375,-4.44634342193604,7.33171510696411,8.90801239013672,-4.44166803359985,7.27793836593628,1.13797283172607,1.10987567901611,5.74939298629761,9.45327854156494,-2.21072578430176,9.20158576965332,-4.39870977401733,7.08924293518066,8.44625759124756,-4.59840631484985,6.01859331130981,9.54845714569092,-3.80510926246643,5.42934560775757,8.93639469146729,-4.60661935806274,7.23128700256348,9.10842514038086,-4.51555395126343,6.97447872161865,8.95952415466309,-4.30433654785156,6.2934193611145,,0.18125,TRUE,0.18125,TRUE,TRUE,0,-2.47762706963048,-4.43954044210321,-1.86340700242142,-4.44168337298563,-2.839015099691,7.38398945797851,9.06027546172126,14.960025751439,7.46965417293213,1.84460989026022,0.127375001907349,-4.43954044210321,0.00511476723477244,-2.21072578430176,2002,-4.43954044210321,0.00511476723477244,-2.21072578430176
2003,341,0.0110910719389109,0.0823076046265043,0.149616230567734,0.0573239062358387,0.0111526951664419,1.25629484653473,1.27442467212677,8,9032.05964912281,0.900760769844055,1995,0.123753622174263,9.4591588973999,0.0662191361188889,0.00166977813933045,0.00384104554541409,11.1374998092651,8,6.01925897598267,4923244,10.25475025177,-4.78682231903076,3.8712010383606,9.01062202453613,-4.50972080230713,7.57712173461914,8.9585657119751,-4.5028657913208,7.50494194030762,1.10808920860291,1.06422734260559,5.88887786865234,9.55620574951172,-2.01581764221191,9.36756324768066,-4.41233491897583,7.03262424468994,8.66038513183594,-4.62734031677246,6.79794025421143,9.69912815093994,-3.82794594764709,5.36597585678101,8.99942970275879,-4.6275486946106,7.50384092330933,9.12239456176758,-4.5855712890625,7.31055021286011,9.07266616821289,-4.29770517349243,6.27852153778076,,0.18125,TRUE,0.18125,TRUE,TRUE,1,-2.49729177427375,-4.50161482413849,-1.89968172622688,-4.49607409132193,-2.85903753047534,7.61529833982582,9.10853571000641,15.4094782207865,7.59839932932396,1.79496415805349,0.111374998092651,-4.50161482413849,0.00384104554541409,-2.01581764221191,2002,-4.50161482413849,0.00384104554541409,-2.01581764221191
2004,341,0.0131287083816013,0.0889590646483597,0.164779633495026,0.0623095274765898,0.0129049238497035,1.24604249000549,1.27407908439636,8,8383.91038088125,0.891407549381256,4017,0.123753622174263,9.4591588973999,0.0662191361188889,0.00103781244251877,0.0033636309672147,9.97500038146973,8,5.78249311447144,22512880,10.4663705825806,-4.18596172332764,3.97029185295105,8.9890251159668,-4.33360528945923,8.18395614624023,9.06363964080811,-4.34689378738403,8.07371425628662,0.901462435722351,0.920244753360748,4.31748819351196,9.67070579528809,-2.25866723060608,9.47229099273682,-4.23936748504639,6.81014251708984,8.80328559875488,-4.36822366714478,7.91534805297852,9.55063152313232,-3.80937910079956,5.6383547782898,8.96444606781006,-4.39430904388428,8.12118339538574,9.02945232391357,-4.40838766098022,7.91826486587524,9.04770946502686,-4.132483959198,6.80128288269043,,0.18125,TRUE,0.18125,TRUE,TRUE,2,-2.41957896282966,-4.33295396705221,-1.80314625230505,-4.35014634666558,-2.77564093588295,8.20138595523861,9.03406971720041,16.9295981478353,8.29829063435928,1.75483492436986,0.0997500038146973,-4.33295396705221,0.0033636309672147,-2.25866723060608,2002,-4.33295396705221,0.0033636309672147,-2.25866723060608
2005,341,0.0132201208480465,0.0896508200649094,0.164690945153178,0.062645909538334,0.0130984113842162,1.27195239067078,1.2987984418869,8,10134.9362251485,0.881941735744476,3873,0.123753622174263,9.4591588973999,0.0662191361188889,0.00104170886334032,0.00384431867860258,9.97500038146973,8,5.6894702911377,18828288,10.3648853302002,-4.2384352684021,4.07753753662109,9.17942428588867,-4.33032417297363,8.12917518615723,9.01295280456543,-4.36321783065796,7.98684501647949,0.129199802875519,0.153446659445763,4.52178859710693,9.77717781066895,-2.19466781616211,9.60094833374023,-4.20081615447998,6.70441436767578,9.0500020980835,-4.36983680725098,7.87587928771973,9.7308874130249,-3.91336226463318,5.43807935714722,9.17869091033936,-4.36335849761963,8.07682609558106,9.2270040512085,-4.38424301147461,7.87245512008667,9.21378517150879,-4.16129398345947,6.71538352966309,,0.18125,TRUE,0.18125,TRUE,TRUE,3,-2.41183293156726,-4.3260153032958,-1.80368462112908,-4.33526432450908,-2.77025689046059,8.14583961293684,9.22374376633038,16.7508709777533,8.26178467951475,1.73861714910127,0.0997500038146973,-4.3260153032958,0.00384431867860258,-2.19466781616211,2002,-4.3260153032958,0.00384431867860258,-2.19466781616211
